cmd_id,date,jour,ca,nart,qte,pays,client_id
565748,2011-09-06 12:38,mardi,4005.35,58,1145,Irlande,14156
565749,2011-09-06 12:44,mardi,228.84,5,140,Irlande,14156
565757,2011-09-06 13:29,mardi,183.36,5,136,Royaume-Uni,17339
565777,2011-09-06 14:53,mardi,106.8,4,21,Allemagne,12569
565781,2011-09-06 15:34,mardi,701.38,20,450,Royaume-Uni,13098
565785,2011-09-06 16:57,mardi,200.0,1,5,Suisse,12461
565790,2011-09-07 09:15,mercredi,591.14,16,480,Royaume-Uni,16767
565792,2011-09-07 09:37,mercredi,180.12,7,112,Royaume-Uni,14397
565800,2011-09-07 10:23,mercredi,809.07,40,417,Irlande,14911
565801,2011-09-07 10:28,mercredi,549.24,26,268,France,12685
565802,2011-09-07 10:36,mercredi,174.71,11,177,Royaume-Uni,17573
565844,2011-09-07 12:19,mercredi,331.24,19,247,Royaume-Uni,17442
565851,2011-09-07 13:06,mercredi,637.29,32,332,Irlande,14911
565854,2011-09-07 13:22,mercredi,1035.82,42,650,France,12490
565857,2011-09-07 14:13,mercredi,1464.58,85,942,Irlande,14911
565865,2011-09-07 15:07,mercredi,1304.7,67,719,France,12637
565916,2011-09-07 16:00,mercredi,504.35,31,186,Irlande,14156
565930,2011-09-08 10:32,jeudi,1057.18,64,649,France,12685
565931,2011-09-08 10:35,jeudi,404.31,23,211,France,12683
565937,2011-09-08 10:52,jeudi,126.74,8,52,Royaume-Uni,13468
566040,2011-09-08 13:38,jeudi,459.99,23,243,Espagne,12540
566041,2011-09-08 13:48,jeudi,961.58,26,532,Allemagne,13814
566051,2011-09-08 14:42,jeudi,86.0,5,56,Royaume-Uni,15198
566054,2011-09-08 15:04,jeudi,205.8,9,125,Allemagne,12592
566059,2011-09-08 15:22,jeudi,86.0,3,9,Allemagne,12569
566076,2011-09-09 09:13,vendredi,1087.7,45,372,Belgique,12449
566115,2011-09-09 10:51,vendredi,425.2,22,293,France,12674
566163,2011-09-09 11:48,vendredi,1304.7,67,719,France,12637
566173,2011-09-09 12:24,vendredi,186.56,8,145,Pays-Bas,12787
566200,2011-09-09 14:14,vendredi,111.78,52,93,Royaume-Uni,16910
566207,2011-09-09 15:02,vendredi,1210.32,9,2352,Royaume-Uni,12830
566213,2011-09-09 15:09,vendredi,1732.93,74,959,Royaume-Uni,14895
566214,2011-09-09 15:10,vendredi,51.0,1,4,Royaume-Uni,14895
566215,2011-09-09 15:11,vendredi,109.15,5,29,Royaume-Uni,14895
566233,2011-09-11 11:04,dimanche,1005.54,61,773,Allemagne,12635
566246,2011-09-11 12:00,dimanche,1028.04,8,396,Royaume-Uni,13941
566250,2011-09-11 12:10,dimanche,344.88,2,120,Royaume-Uni,15587
566256,2011-09-11 12:27,dimanche,112.38,7,43,France,12680
566271,2011-09-11 13:44,dimanche,1228.83,74,866,Royaume-Uni,14250
566308,2011-09-12 09:38,lundi,289.92,15,134,Royaume-Uni,15865
566395,2011-09-12 12:48,lundi,683.8,12,164,Royaume-Uni,14952
566438,2011-09-12 15:14,lundi,152.82,18,44,Royaume-Uni,15996
566492,2011-09-13 10:34,mardi,94.32,2,73,France,12679
566494,2011-09-13 11:12,mardi,4114.08,17,4072,Suede,17404
566576,2011-09-13 13:21,mardi,2180.3,20,977,Royaume-Uni,13098
566586,2011-09-13 14:23,mardi,199.8,7,213,Allemagne,12619
566623,2011-09-14 09:31,mercredi,112.08,4,144,Japon,12756
566625,2011-09-14 09:38,mercredi,781.11,50,734,Irlande,14911
566734,2011-09-14 14:09,mercredi,163.08,64,89,Royaume-Uni,16910
566755,2011-09-14 15:49,mercredi,117.24,3,108,Royaume-Uni,13877
566756,2011-09-14 15:54,mercredi,743.28,34,376,Suisse,12457
566776,2011-09-15 09:53,jeudi,368.37,19,226,Irlande,14911
566790,2011-09-15 10:35,jeudi,1643.2,26,678,Royaume-Uni,17679
566817,2011-09-15 10:53,jeudi,801.94,15,1012,Royaume-Uni,16160
566846,2011-09-15 11:54,jeudi,325.16,6,85,Irlande,14911
566912,2011-09-15 14:05,jeudi,990.15,54,503,Royaume-Uni,14367
566916,2011-09-15 14:25,jeudi,160.0,1,4,Suisse,12457
566964,2011-09-15 17:09,jeudi,7.5,1,6,Royaume-Uni,17573
566984,2011-09-16 10:39,vendredi,440.5,19,229,Allemagne,12471
566987,2011-09-16 10:56,vendredi,533.6,13,185,Allemagne,12476
567095,2011-09-16 13:03,vendredi,635.19,37,283,Royaume-Uni,17049
567134,2011-09-16 14:20,vendredi,282.9,6,69,Allemagne,12600
567180,2011-09-18 14:56,dimanche,652.62,65,345,Royaume-Uni,17802
567188,2011-09-19 09:04,lundi,196.35,1,33,Suisse,12457
567206,2011-09-19 10:51,lundi,589.6,29,230,Royaume-Uni,13562
567293,2011-09-19 12:01,lundi,764.59,42,246,France,12640
567302,2011-09-19 13:02,lundi,197.55,13,114,Royaume-Uni,15058
567306,2011-09-19 13:32,lundi,4366.78,53,2262,Norvege,12752
567334,2011-09-19 14:55,lundi,648.48,24,166,Irlande,14911
567340,2011-09-19 15:02,lundi,971.65,36,565,Espagne,12540
567354,2011-09-19 16:15,lundi,179.0,1,100,Royaume-Uni,18017
567368,2011-09-20 08:23,mardi,376.19,19,172,Royaume-Uni,17147
567370,2011-09-20 09:13,mardi,301.56,12,272,Royaume-Uni,14236
567372,2011-09-20 09:24,mardi,267.03,16,187,Royaume-Uni,14191
567378,2011-09-20 10:01,mardi,948.47,58,615,Irlande,14911
567380,2011-09-20 10:06,mardi,377.66,24,306,France,12620
567424,2011-09-20 11:16,mardi,497.24,50,304,Royaume-Uni,16369
567428,2011-09-20 11:35,mardi,849.92,44,342,Irlande,14911
567505,2011-09-20 14:34,mardi,366.25,18,103,Norvege,12352
567526,2011-09-21 09:06,mercredi,3850.9,17,1176,Danemark,12435
567530,2011-09-21 09:33,mercredi,549.84,32,353,Belgique,12390
567531,2011-09-21 09:37,mercredi,53.12,2,32,Royaume-Uni,14397
567552,2011-09-21 10:40,mercredi,540.8,22,277,France,12583
567578,2011-09-21 10:47,mercredi,460.63,32,432,Allemagne,12701
567616,2011-09-21 12:23,mercredi,381.22,11,94,Irlande,14911
567618,2011-09-21 12:26,mercredi,342.9,24,417,France,12721
567642,2011-09-21 14:15,mercredi,4.95,1,1,Suisse,12409
567657,2011-09-21 14:43,mercredi,124.38,8,63,France,12523
567666,2011-09-21 15:23,mercredi,588.41,31,340,Allemagne,12520
567687,2011-09-21 16:43,mercredi,58.6,6,20,Royaume-Uni,17888
567701,2011-09-22 09:36,jeudi,317.76,15,480,Royaume-Uni,17172
567720,2011-09-22 10:37,jeudi,434.1,19,133,Irlande,14911
567721,2011-09-22 10:38,jeudi,4860.64,44,2408,Suisse,12409
567756,2011-09-22 10:52,jeudi,398.24,10,487,France,12678
567793,2011-09-22 11:40,jeudi,618.44,28,259,France,12657
567824,2011-09-22 13:00,jeudi,37.5,1,1,Autre,12739
567846,2011-09-22 13:13,jeudi,302.8,17,140,Royaume-Uni,13486
567878,2011-09-22 14:42,jeudi,290.52,87,179,Royaume-Uni,16910
567899,2011-09-22 16:26,jeudi,809.82,52,670,Irlande,14911
567900,2011-09-22 16:27,jeudi,10.5,1,5,Irlande,14911
567910,2011-09-22 16:58,jeudi,222.6,10,173,France,12437
567915,2011-09-22 17:15,jeudi,440.42,29,285,France,12579
567924,2011-09-22 17:25,jeudi,223.26,8,139,Allemagne,12471
567928,2011-09-22 17:31,jeudi,626.01,28,290,Belgique,12380
567929,2011-09-22 17:31,jeudi,777.2,36,496,Portugal,12425
567938,2011-09-22 18:14,jeudi,245.55,15,138,Finlande,12704
567958,2011-09-23 09:00,vendredi,473.12,13,426,Allemagne,12619
567959,2011-09-23 09:13,vendredi,728.86,13,530,Allemagne,12516
567968,2011-09-23 09:44,vendredi,760.2,45,475,Espagne,12546
568001,2011-09-23 11:35,vendredi,277.48,7,97,Espagne,12540
568040,2011-09-23 12:09,vendredi,790.54,38,479,France,12681
568048,2011-09-23 12:36,vendredi,1261.09,66,717,Irlande,14911
568056,2011-09-23 12:55,vendredi,842.62,38,461,Allemagne,12705
568061,2011-09-23 13:12,vendredi,189.7,58,105,Royaume-Uni,16910
568095,2011-09-23 14:49,vendredi,2241.81,120,1242,Irlande,14911
568103,2011-09-23 15:45,vendredi,524.9,33,295,Allemagne,12518
568104,2011-09-23 15:50,vendredi,363.65,42,235,Royaume-Uni,16485
568137,2011-09-25 10:34,dimanche,553.39,21,169,France,12488
568145,2011-09-25 11:30,dimanche,825.92,22,478,Australie,12388
568156,2011-09-25 12:16,dimanche,511.34,39,224,Royaume-Uni,14367
568171,2011-09-25 13:10,dimanche,130.05,9,106,Royaume-Uni,15312
568172,2011-09-25 13:13,dimanche,310.0,3,217,Finlande,12348
568174,2011-09-25 13:23,dimanche,144.05,25,45,Royaume-Uni,16261
568176,2011-09-25 13:25,dimanche,222.6,14,112,France,12685
568208,2011-09-25 15:35,dimanche,339.02,18,176,Portugal,12783
568219,2011-09-26 09:59,lundi,116.12,7,88,Royaume-Uni,13468
568221,2011-09-26 10:05,lundi,418.22,22,224,Irlande,14911
568235,2011-09-26 11:39,lundi,183.62,8,106,Royaume-Uni,13410
568310,2011-09-26 12:48,lundi,737.92,37,256,Irlande,14911
568350,2011-09-26 15:35,lundi,704.04,19,262,Allemagne,12612
568397,2011-09-27 10:24,mardi,304.9,18,116,Royaume-Uni,15745
568417,2011-09-27 11:10,mardi,776.3,17,202,Irlande,14911
568472,2011-09-27 11:50,mardi,417.2,23,210,Allemagne,12517
568493,2011-09-27 12:03,mardi,254.4,14,111,Royaume-Uni,12987
568518,2011-09-27 12:53,mardi,189.2,10,65,France,12680
568554,2011-09-27 15:31,mardi,290.5,19,323,Chypre,12455
568574,2011-09-28 09:15,mercredi,308.4,21,264,Royaume-Uni,13862
568614,2011-09-28 11:26,mercredi,367.16,24,208,Royaume-Uni,13515
568645,2011-09-28 11:38,mercredi,644.75,29,268,France,12656
568650,2011-09-28 11:56,mercredi,1810.51,92,1225,Suisse,13505
568651,2011-09-28 12:04,mercredi,829.99,40,267,Belgique,12362
568654,2011-09-28 12:20,mercredi,1297.85,68,549,Irlande,14911
568656,2011-09-28 12:21,mercredi,141.62,4,70,Irlande,14911
568670,2011-09-28 13:07,mercredi,394.14,38,108,Royaume-Uni,14978
568698,2011-09-28 14:57,mercredi,530.77,27,334,Irlande,14911
568699,2011-09-28 14:58,mercredi,266.25,14,52,Norvege,12352
568706,2011-09-28 15:32,mercredi,329.75,17,59,Irlande,14911
568707,2011-09-28 15:33,mercredi,50.4,3,16,Irlande,14911
568711,2011-09-28 15:48,mercredi,112.32,4,61,Royaume-Uni,14947
568781,2011-09-29 08:28,jeudi,2505.84,16,1000,Royaume-Uni,14952
568782,2011-09-29 08:53,jeudi,1018.22,46,494,Royaume-Uni,13985
568788,2011-09-29 09:23,jeudi,123.06,33,50,Royaume-Uni,17894
568791,2011-09-29 09:51,jeudi,518.42,24,372,Royaume-Uni,16650
568798,2011-09-29 10:23,jeudi,576.65,29,338,France,12615
568800,2011-09-29 10:45,jeudi,337.7,15,182,Royaume-Uni,14868
568803,2011-09-29 10:50,jeudi,365.52,4,216,Royaume-Uni,15030
568829,2011-09-29 11:33,jeudi,355.89,20,223,Royaume-Uni,17633
568833,2011-09-29 11:39,jeudi,500.46,50,704,Royaume-Uni,17348
568901,2011-09-29 13:22,jeudi,1293.18,57,901,Royaume-Uni,15050
568913,2011-09-29 13:45,jeudi,30.0,1,24,Royaume-Uni,15050
568950,2011-09-29 15:25,jeudi,505.48,19,236,Suisse,12458
568953,2011-09-29 15:31,jeudi,219.02,13,163,France,12728
568994,2011-09-29 16:52,jeudi,361.76,18,288,France,12598
569001,2011-09-29 17:52,jeudi,283.55,21,164,Allemagne,12703
569010,2011-09-30 07:36,vendredi,5867.08,27,2720,Irlande,14156
569028,2011-09-30 10:20,vendredi,272.16,19,386,Irlande,14911
569120,2011-09-30 12:58,vendredi,327.23,14,175,France,12583
569122,2011-09-30 13:06,vendredi,430.17,17,186,France,12694
569130,2011-09-30 13:46,vendredi,116.3,4,19,Irlande,14911
569220,2011-10-02 13:26,dimanche,751.74,163,598,Royaume-Uni,16007
569332,2011-10-03 13:46,lundi,358.4,77,158,France,12637
569336,2011-10-03 14:05,lundi,864.19,40,340,Royaume-Uni,15088
569402,2011-10-04 09:00,mardi,194.2,10,81,France,12413
569406,2011-10-04 09:09,mardi,1983.46,70,1893,Royaume-Uni,16253
569423,2011-10-04 10:42,mardi,489.42,24,322,Royaume-Uni,16882
569489,2011-10-04 13:13,mardi,196.35,1,33,Suisse,12457
569494,2011-10-04 13:42,mardi,449.12,8,472,Royaume-Uni,15739
569496,2011-10-04 13:45,mardi,346.68,17,118,Belgique,12395
569527,2011-10-04 14:53,mardi,122.33,32,95,Autre,12512
569529,2011-10-04 14:55,mardi,15.7,2,4,Autre,12512
569531,2011-10-04 15:02,mardi,163.1,5,34,France,12695
569561,2011-10-05 09:42,mercredi,122.05,6,35,Royaume-Uni,13468
569639,2011-10-05 12:24,mercredi,240.0,1,1,Allemagne,12471
569640,2011-10-05 12:25,mercredi,2145.38,27,962,Allemagne,12471
569652,2011-10-05 12:51,mercredi,416.46,22,286,Royaume-Uni,15628
569653,2011-10-05 12:52,mercredi,2539.56,100,1650,Suisse,12451
569665,2011-10-05 13:34,mercredi,91.85,4,4,Pays-Bas,12789
569677,2011-10-05 14:14,mercredi,269.63,19,237,Royaume-Uni,15106
569679,2011-10-05 14:19,mercredi,223.5,5,150,Royaume-Uni,16160
569686,2011-10-05 14:50,mercredi,283.6,18,162,France,12719
569688,2011-10-05 14:55,mercredi,59.52,16,22,Royaume-Uni,15048
569699,2011-10-05 15:52,mercredi,265.51,35,188,France,12723
569701,2011-10-05 15:56,mercredi,33.9,1,2,France,12723
569715,2011-10-05 17:29,mercredi,503.64,20,533,Royaume-Uni,15856
569727,2011-10-06 09:37,jeudi,150.25,7,52,Allemagne,12500
569737,2011-10-06 10:45,jeudi,355.9,22,259,Royaume-Uni,16295
569739,2011-10-06 10:48,jeudi,421.3,24,229,Irlande,14911
569799,2011-10-06 11:47,jeudi,428.89,23,267,Royaume-Uni,13602
569844,2011-10-06 13:30,jeudi,1377.55,62,856,Allemagne,12626
569867,2011-10-06 14:54,jeudi,320.4,13,246,Allemagne,12569
569893,2011-10-06 15:51,jeudi,1183.72,60,868,Allemagne,12627
569901,2011-10-06 16:20,jeudi,176.97,29,69,Royaume-Uni,12923
569907,2011-10-06 16:41,jeudi,77.4,3,13,Allemagne,12569
569917,2011-10-06 17:02,jeudi,342.0,9,160,Royaume-Uni,17453
569921,2011-10-06 17:28,jeudi,157.0,8,29,France,12523
569968,2011-10-06 18:56,jeudi,224.76,41,137,Royaume-Uni,17921
569998,2011-10-07 08:12,vendredi,422.8,22,227,Espagne,12540
570000,2011-10-07 08:55,vendredi,600.39,29,345,Chypre,12420
570001,2011-10-07 09:10,vendredi,321.74,16,208,Royaume-Uni,14427
570002,2011-10-07 09:16,vendredi,1059.24,24,346,Allemagne,12477
570007,2011-10-07 09:26,vendredi,340.84,18,183,Allemagne,12519
570008,2011-10-07 09:30,vendredi,439.56,23,161,Royaume-Uni,13359
570009,2011-10-07 09:38,vendredi,638.21,33,459,Royaume-Uni,14138
570016,2011-10-07 10:06,vendredi,904.14,51,448,Irlande,14911
570023,2011-10-07 10:22,vendredi,122.7,7,36,Royaume-Uni,13876
570095,2011-10-07 11:57,vendredi,274.51,15,102,Allemagne,12528
570102,2011-10-07 12:17,vendredi,517.8,28,232,Royaume-Uni,16455
570126,2011-10-07 13:16,vendredi,135.82,35,50,Royaume-Uni,16910
570253,2011-10-10 09:18,lundi,1974.0,2,360,Irlande,14156
570255,2011-10-10 09:41,lundi,690.11,26,198,Royaume-Uni,17648
570268,2011-10-10 10:16,lundi,1978.22,21,908,Royaume-Uni,13098
570272,2011-10-10 10:45,lundi,477.5,24,326,Royaume-Uni,14297
570275,2011-10-10 10:57,lundi,2482.44,29,1263,Royaume-Uni,13098
570388,2011-10-10 12:37,lundi,1209.88,78,646,Irlande,14911
570418,2011-10-10 13:31,lundi,511.34,29,123,Royaume-Uni,15211
570448,2011-10-10 14:55,lundi,943.69,66,853,Royaume-Uni,13224
570452,2011-10-10 15:15,lundi,282.58,15,114,Allemagne,12427
570485,2011-10-10 17:09,lundi,17.4,1,12,Irlande,14911
570499,2011-10-11 09:19,mardi,892.47,55,556,Portugal,12772
570511,2011-10-11 10:24,mardi,186.8,6,100,Royaume-Uni,14397
570512,2011-10-11 10:31,mardi,424.8,6,60,Royaume-Uni,14952
570513,2011-10-11 10:33,mardi,950.44,17,344,Royaume-Uni,14952
570521,2011-10-11 10:43,mardi,1527.96,62,582,Suisse,12371
570555,2011-10-11 11:03,mardi,547.25,31,306,Royaume-Uni,17119
570637,2011-10-11 12:34,mardi,440.63,20,313,Allemagne,12530
570638,2011-10-11 12:36,mardi,250.9,22,185,Royaume-Uni,17888
570640,2011-10-11 12:38,mardi,522.36,30,254,Allemagne,12474
570651,2011-10-11 13:34,mardi,321.35,5,86,Irlande,14911
570657,2011-10-11 14:10,mardi,485.8,20,416,Irlande,14911
570666,2011-10-11 14:24,mardi,171.66,12,136,Danemark,13919
570667,2011-10-11 14:33,mardi,355.8,15,162,Belgique,12362
570672,2011-10-11 14:52,mardi,4279.71,259,2801,France,12536
570674,2011-10-11 14:59,mardi,768.64,60,1704,Irlande,14911
570680,2011-10-11 15:36,mardi,899.07,68,486,Royaume-Uni,13969
570694,2011-10-12 08:10,mercredi,214.3,7,47,Irlande,14911
570700,2011-10-12 09:29,mercredi,419.85,12,76,Irlande,14156
570703,2011-10-12 09:50,mercredi,803.24,49,510,Irlande,14911
570706,2011-10-12 10:04,mercredi,25.5,1,2,Irlande,14911
570714,2011-10-12 10:20,mercredi,676.37,21,337,Suisse,13520
570718,2011-10-12 10:36,mercredi,381.06,25,324,Allemagne,12518
570719,2011-10-12 10:45,mercredi,193.55,28,189,Royaume-Uni,17913
570724,2011-10-12 11:22,mercredi,153.12,12,162,France,12602
570754,2011-10-12 11:40,mercredi,215.23,15,94,Allemagne,12633
570776,2011-10-12 11:45,mercredi,626.92,29,276,Royaume-Uni,13985
570784,2011-10-12 11:49,mercredi,103.5,5,27,Allemagne,12569
570794,2011-10-12 12:10,mercredi,158.4,4,60,Royaume-Uni,14761
570798,2011-10-12 12:30,mercredi,112.32,2,74,France,12679
570806,2011-10-12 12:42,mercredi,901.07,42,608,Royaume-Uni,13115
570823,2011-10-12 12:54,mercredi,303.1,9,99,France,12691
570829,2011-10-12 13:17,mercredi,336.4,21,324,Royaume-Uni,16295
570839,2011-10-12 14:08,mercredi,749.67,39,406,Irlande,14911
570840,2011-10-12 14:10,mercredi,100.58,7,22,Royaume-Uni,13468
570841,2011-10-12 14:18,mercredi,477.55,23,220,France,12553
570842,2011-10-12 14:21,mercredi,309.24,21,248,Royaume-Uni,17676
570851,2011-10-12 14:46,mercredi,314.2,6,101,France,12583
570875,2011-10-12 17:00,mercredi,620.13,33,395,Finlande,12667
570879,2011-10-13 08:42,jeudi,331.72,12,124,France,12685
570881,2011-10-13 09:30,jeudi,247.25,13,69,Allemagne,12498
570964,2011-10-13 11:50,jeudi,1319.01,61,884,Portugal,12766
570983,2011-10-13 11:57,jeudi,314.15,31,268,Royaume-Uni,14963
571030,2011-10-13 12:26,jeudi,1491.59,51,1290,Belgique,12876
571033,2011-10-13 12:46,jeudi,1259.46,36,746,Royaume-Uni,14251
571053,2011-10-13 13:53,jeudi,640.5,31,236,Finlande,12631
571118,2011-10-14 08:29,vendredi,66.3,4,46,Royaume-Uni,16239
571129,2011-10-14 10:03,vendredi,406.84,19,353,Irlande,14156
571182,2011-10-14 10:55,vendredi,15.6,1,8,Royaume-Uni,13115
571187,2011-10-14 11:39,vendredi,450.86,23,229,Belgique,12380
571188,2011-10-14 11:42,vendredi,642.01,34,215,Portugal,12783
571191,2011-10-14 11:44,vendredi,15.0,1,1,Suede,17404
571215,2011-10-14 12:57,vendredi,653.5,20,179,Allemagne,13810
571223,2011-10-14 13:36,vendredi,599.5,1,1,Allemagne,13810
571225,2011-10-14 13:41,vendredi,179.86,7,98,Royaume-Uni,14397
571226,2011-10-14 13:49,vendredi,81.57,4,55,Royaume-Uni,13006
571227,2011-10-14 13:54,vendredi,1288.78,32,316,Allemagne,12477
571231,2011-10-14 14:22,vendredi,992.0,26,690,Royaume-Uni,15856
571234,2011-10-14 14:28,vendredi,47.04,2,112,Royaume-Uni,15856
571239,2011-10-14 14:54,vendredi,999.26,32,599,Autre,12744
571255,2011-10-14 17:13,vendredi,3528.34,15,1006,Espagne,12454
571296,2011-10-16 16:13,dimanche,151.7,29,101,Royaume-Uni,13760
571308,2011-10-17 10:10,lundi,723.38,36,535,Allemagne,12475
571312,2011-10-17 10:42,lundi,572.23,36,480,Allemagne,12474
571313,2011-10-17 10:42,lundi,728.24,5,668,Irlande,14156
571314,2011-10-17 10:43,lundi,894.64,9,456,Irlande,14156
571318,2011-10-17 10:50,lundi,5296.96,30,5952,Suede,17404
571324,2011-10-17 11:08,lundi,283.02,1,1,Portugal,12783
571326,2011-10-17 11:11,lundi,339.02,1,1,Portugal,12783
571328,2011-10-17 11:27,lundi,1697.98,99,1557,Allemagne,12473
571377,2011-10-17 11:56,lundi,292.0,15,66,Irlande,14911
571409,2011-10-17 12:25,lundi,964.22,55,599,Irlande,14911
571425,2011-10-17 12:41,lundi,690.34,39,224,Irlande,14911
571442,2011-10-17 13:39,lundi,1283.96,89,654,Royaume-Uni,17049
571445,2011-10-17 13:44,lundi,358.99,22,199,Belgique,12463
571446,2011-10-17 13:46,lundi,1761.24,16,572,Irlande,14911
571447,2011-10-17 13:47,lundi,118.44,1,36,Irlande,14911
571461,2011-10-17 14:12,lundi,161.94,53,87,Royaume-Uni,16932
571477,2011-10-17 14:54,lundi,543.41,25,365,Portugal,12794
571547,2011-10-18 07:43,mardi,348.91,4,51,Royaume-Uni,17679
571559,2011-10-18 09:32,mardi,808.15,28,283,Irlande,14911
571562,2011-10-18 10:04,mardi,704.02,23,342,Irlande,14156
571665,2011-10-18 12:59,mardi,1019.47,41,724,Espagne,12540
571671,2011-10-18 13:15,mardi,1181.52,119,933,Royaume-Uni,16940
571676,2011-10-18 13:29,mardi,268.77,91,128,Royaume-Uni,16910
571690,2011-10-18 14:32,mardi,329.97,21,279,Royaume-Uni,14191
571697,2011-10-18 14:49,mardi,448.92,29,272,Pays-Bas,12759
571698,2011-10-18 14:50,mardi,424.36,7,1172,Royaume-Uni,13805
571701,2011-10-18 15:05,mardi,948.16,55,632,Royaume-Uni,14639
571702,2011-10-18 15:06,mardi,47.1,2,10,Royaume-Uni,14639
571705,2011-10-18 15:22,mardi,1043.78,54,491,Autriche,12360
571724,2011-10-19 08:20,mercredi,532.74,36,293,Allemagne,12572
571729,2011-10-19 09:43,mercredi,617.04,5,577,Allemagne,12500
571737,2011-10-19 10:31,mercredi,764.74,35,370,Royaume-Uni,14367
571739,2011-10-19 10:33,mercredi,3.0,1,1,Allemagne,12500
571745,2011-10-19 10:48,mercredi,1588.75,58,711,Irlande,14911
571751,2011-10-19 11:18,mercredi,6068.06,2,2,Autre,12744
571905,2011-10-19 14:51,mercredi,739.28,28,380,Chypre,12370
571906,2011-10-19 14:55,mercredi,14.85,1,3,Royaume-Uni,14297
571913,2011-10-19 15:29,mercredi,1258.37,70,623,Royaume-Uni,18210
571920,2011-10-19 16:16,mercredi,157.7,13,146,Royaume-Uni,14799
571923,2011-10-19 16:24,mercredi,289.22,19,167,France,12685
571935,2011-10-20 08:41,jeudi,103.85,5,31,Royaume-Uni,13890
571937,2011-10-20 09:28,jeudi,2856.14,84,4462,Irlande,14911
572053,2011-10-20 12:28,jeudi,83.2,4,40,Royaume-Uni,14495
572060,2011-10-20 12:52,jeudi,85.68,5,49,Allemagne,12569
572061,2011-10-20 12:53,jeudi,740.41,45,554,Allemagne,12474
572065,2011-10-20 13:06,jeudi,290.81,54,192,Espagne,12556
572069,2011-10-20 13:24,jeudi,765.21,43,491,Irlande,14911
572070,2011-10-20 13:37,jeudi,111.96,2,36,Royaume-Uni,15587
572071,2011-10-20 13:37,jeudi,56.16,1,144,Royaume-Uni,13366
572085,2011-10-20 14:23,jeudi,41.6,1,20,Royaume-Uni,14427
572086,2011-10-20 14:30,jeudi,311.16,17,200,Royaume-Uni,13897
572087,2011-10-20 14:30,jeudi,1056.9,39,530,France,12683
572092,2011-10-20 14:41,jeudi,259.35,40,291,Royaume-Uni,17125
572106,2011-10-20 17:04,jeudi,200.83,14,137,Royaume-Uni,15058
572124,2011-10-21 08:47,vendredi,773.94,9,414,Irlande,14156
572127,2011-10-21 09:20,vendredi,906.09,44,487,Irlande,14911
572133,2011-10-21 10:11,vendredi,300.76,13,179,Belgique,12407
572134,2011-10-21 10:13,vendredi,1096.65,11,201,Allemagne,12500
572184,2011-10-21 10:51,vendredi,427.7,5,96,Danemark,12403
572188,2011-10-21 11:06,vendredi,463.8,6,140,Royaume-Uni,14967
572218,2011-10-21 13:13,vendredi,401.55,23,215,Royaume-Uni,16311
572280,2011-10-23 11:05,dimanche,216.75,62,212,Royaume-Uni,16007
572307,2011-10-23 15:23,dimanche,1205.81,61,529,Royaume-Uni,16905
572320,2011-10-24 08:48,lundi,178.22,5,74,Royaume-Uni,16325
572321,2011-10-24 08:59,lundi,388.58,24,354,Royaume-Uni,15592
572335,2011-10-24 10:27,lundi,399.5,20,172,Royaume-Uni,14493
572399,2011-10-24 11:56,lundi,321.5,16,268,Royaume-Uni,15628
572442,2011-10-24 12:09,lundi,401.3,24,158,Espagne,12546
572457,2011-10-24 12:44,lundi,722.4,24,289,Italie,12594
572459,2011-10-24 12:53,lundi,646.02,16,221,Irlande,14911
572472,2011-10-24 13:34,lundi,415.82,26,510,Royaume-Uni,14139
572483,2011-10-24 13:50,lundi,113.27,14,70,Royaume-Uni,16444
572490,2011-10-24 13:59,lundi,180.27,26,91,Royaume-Uni,14467
572499,2011-10-24 14:10,lundi,1687.46,97,1020,Royaume-Uni,15786
572504,2011-10-24 14:13,lundi,83.9,4,34,Royaume-Uni,15786
572511,2011-10-24 14:29,lundi,454.2,20,141,Royaume-Uni,14895
572528,2011-10-24 15:43,lundi,492.84,72,453,Royaume-Uni,13176
572544,2011-10-24 16:34,lundi,219.12,36,131,Royaume-Uni,16023
572559,2011-10-25 08:44,mardi,448.88,23,292,Allemagne,12476
572560,2011-10-25 08:45,mardi,648.28,11,136,Allemagne,12476
572567,2011-10-25 10:27,mardi,1635.66,85,1394,Suisse,12398
572568,2011-10-25 10:31,mardi,733.94,15,330,Royaume-Uni,14001
572678,2011-10-25 13:46,mardi,121.18,11,201,Royaume-Uni,13182
572683,2011-10-25 13:53,mardi,401.4,7,198,Royaume-Uni,15158
572741,2011-10-25 15:47,mardi,797.2,48,520,Royaume-Uni,14341
572742,2011-10-25 15:48,mardi,245.56,15,174,Royaume-Uni,14341
572753,2011-10-25 17:29,mardi,292.25,22,231,Royaume-Uni,15856
572763,2011-10-26 09:54,mercredi,229.64,15,164,Japon,12812
572770,2011-10-26 10:16,mercredi,360.0,1,9,Suisse,12371
572838,2011-10-26 12:03,mercredi,72.13,7,53,Royaume-Uni,14539
572846,2011-10-26 12:14,mercredi,340.79,26,207,Royaume-Uni,14550
572880,2011-10-26 13:35,mercredi,210.35,54,187,Royaume-Uni,16415
572887,2011-10-26 13:47,mercredi,786.95,33,213,Belgique,12362
572894,2011-10-26 14:39,mercredi,52.0,3,5,Allemagne,12569
572895,2011-10-26 14:39,mercredi,67.74,4,19,Allemagne,12569
