vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2
2024-1196706,2024-03-11,360000.0,RUE DU BAIGNEUR,18,35.0,2,2.3444,48.89001,10285.71
2024-1196724,2024-03-11,123000.0,RUE ALBERT THOMAS,10,11.0,1,2.36207,48.87067,11181.82
2024-1196748,2024-03-11,532000.0,RUE DE LA CHINE,20,75.0,3,2.3975,48.86911,7093.33
2024-1196924,2024-03-11,337050.0,VLA SAINT MICHEL,18,17.0,1,2.32738,48.89018,19826.47
2024-1196952,2024-03-11,443000.0,ALL PERNETTE DU GUILLET,19,71.0,3,2.37656,48.87467,6239.44
2024-1213161,2024-03-11,475000.0,AV FELIX FAURE,15,53.0,2,2.28105,48.83911,8962.26
2024-1213167,2024-03-11,247000.0,RUE DU RENDEZ VOUS,12,24.0,1,2.40139,48.84692,10291.67
2024-1213195,2024-03-11,460000.0,AV PHILIPPE AUGUSTE,11,49.0,2,2.39161,48.85411,9387.76
2024-1213282,2024-03-11,235950.0,PAS BARRAULT,13,30.0,2,2.34942,48.82814,7865.0
2024-1213311,2024-03-11,338000.0,RUE PETION,11,34.0,2,2.38126,48.85863,9941.18
2024-1213318,2024-03-11,217250.0,RUE DE LA FONTAINE AU ROI,11,16.0,1,2.37081,48.86816,13578.12
2024-1213355,2024-03-11,230000.0,RUE DES ECOLES,5,24.0,1,2.34818,48.84896,9583.33
2024-1213381,2024-03-11,973700.0,RUE DOCTEUR BLANCHE,16,100.0,5,2.26536,48.85301,9737.0
2024-1213400,2024-03-11,260000.0,RUE DU HAMEAU,15,25.0,1,2.28758,48.8337,10400.0
2024-1213424,2024-03-11,462500.0,RUE BOUSSINGAULT,13,56.0,3,2.34632,48.8228,8258.93
2024-1213501,2024-03-11,158000.0,RUE FRANCOIS MOUTHON,15,16.0,1,2.29177,48.83833,9875.0
2024-1213502,2024-03-11,670000.0,RUE DE LA POMPE,16,58.0,3,2.28276,48.86972,11551.72
2024-1213505,2024-03-11,479000.0,BD PONIATOWSKI,12,66.0,3,2.40115,48.83337,7257.58
2024-1213518,2024-03-11,630000.0,RUE VERGNIAUD,13,70.0,3,2.34492,48.82658,9000.0
2024-1213557,2024-03-11,802500.0,RUE DU RENDEZ VOUS,12,79.0,4,2.40321,48.84552,10158.23
2024-1213721,2024-03-11,580000.0,RUE DE VERNEUIL,7,36.0,1,2.32948,48.85797,16111.11
2024-1213736,2024-03-11,915000.0,RUE ROBERT DE FLERS,15,135.0,5,2.28493,48.85046,6777.78
2024-1213744,2024-03-11,130000.0,RUE DE DOMREMY,13,27.0,1,2.37418,48.83061,4814.81
2024-1213812,2024-03-11,155000.0,RUE AMELOT,11,14.0,1,2.36839,48.86177,11071.43
2024-1213817,2024-03-11,735000.0,RUE DESNOUETTES,15,66.0,4,2.29157,48.83554,11136.36
2024-1213821,2024-03-11,534700.0,RUE CAUCHY,15,56.0,2,2.27868,48.84183,9548.21
2024-1213831,2024-03-11,4674920.0,RUE BONAPARTE,6,160.0,7,2.33306,48.85322,29218.25
2024-1213856,2024-03-11,1701100.0,RUE SAINT MAUR,11,150.0,4,2.37707,48.86521,11340.67
2024-1213925,2024-03-11,285000.0,RUE DE VAUGIRARD,15,29.0,2,2.29844,48.83873,9827.59
2024-1213960,2024-03-11,240000.0,AV DAUMESNIL,12,36.0,2,2.39161,48.8403,6666.67
2024-1213972,2024-03-11,448250.0,RUE DIDOT,14,42.0,2,2.32048,48.83273,10672.62
2024-1214019,2024-03-11,263000.0,RUE OBERKAMPF,11,27.0,2,2.37995,48.86595,9740.74
2024-1214038,2024-03-11,2183575.0,AV VICTOR HUGO,16,165.0,4,2.2844,48.86891,13233.79
2024-1214048,2024-03-11,2050000.0,RUE DE VAUGIRARD,15,109.0,4,2.29665,48.83825,18807.34
2024-1214067,2024-03-11,387145.0,RUE EDOUARD LOCKROY,11,41.0,2,2.37491,48.86578,9442.56
2024-1214312,2024-03-11,1070000.0,RUE DE LA FEDERATION,15,96.0,4,2.29091,48.85372,11145.83
2024-1214795,2024-03-11,570000.0,RUE SEBASTIEN MERCIER,15,68.0,3,2.27926,48.84445,8382.35
2024-1195718,2024-03-12,245000.0,RUE HEGESIPPE MOREAU,18,35.0,1,2.32769,48.88732,7000.0
2024-1195811,2024-03-12,170000.0,RUE LAMBERT,18,15.0,1,2.34554,48.88861,11333.33
2024-1195899,2024-03-12,192000.0,RUE DE LA VILLETTE,19,25.0,1,2.38865,48.87836,7680.0
2024-1195902,2024-03-12,283500.0,RUE MARCADET,18,31.0,2,2.34686,48.89056,9145.16
2024-1195907,2024-03-12,180000.0,RUE PETIT,19,23.0,1,2.39164,48.88657,7826.09
2024-1195909,2024-03-12,458652.16,AV SECRETAN,19,18.0,1,2.3747,48.88033,25480.68
2024-1195916,2024-03-12,477500.0,RUE JOSEPH DE MAISTRE,18,64.0,3,2.33173,48.88971,7460.94
2024-1195920,2024-03-12,160000.0,RUE DE LEVIS,17,30.0,2,2.3121,48.88478,5333.33
2024-1195933,2024-03-12,315000.0,RUE SAINT BLAISE,20,39.0,2,2.40683,48.8579,8076.92
2024-1195937,2024-03-12,535000.0,RUE GOUNOD,17,49.0,1,2.30044,48.88278,10918.37
2024-1195941,2024-03-12,595000.0,RUE DES DAMES,17,60.0,2,2.32428,48.88415,9916.67
2024-1195944,2024-03-12,1040000.0,RUE DU BOCCADOR,8,73.0,2,2.30303,48.86621,14246.58
2024-1195973,2024-03-12,776000.0,RUE SAUSSURE,17,88.0,4,2.30622,48.88929,8818.18
2024-1195974,2024-03-12,221000.0,RUE DES APENNINS,17,9.0,2,2.32283,48.89118,24555.56
2024-1196057,2024-03-12,653220.0,RUE SAINT FERDINAND,17,69.0,3,2.28947,48.8788,9466.96
2024-1196068,2024-03-12,364980.0,RUE DU CAPITAINE FERBER,20,33.0,2,2.40575,48.86605,11060.0
2024-1196082,2024-03-12,860000.0,PL DES TERNES,17,83.0,3,2.29734,48.87851,10361.45
2024-1196104,2024-03-12,151800.0,RUE LAUGIER,17,58.0,2,2.29578,48.88075,2617.24
2024-1196122,2024-03-12,117000.0,RUE LA FAYETTE,10,14.0,1,2.35516,48.87857,8357.14
2024-1196128,2024-03-12,780000.0,RUE LUCIEN SAMPAIX,10,91.0,4,2.36211,48.87352,8571.43
2024-1196131,2024-03-12,135000.0,BD DE MAGENTA,10,11.0,1,2.35468,48.87743,12272.73
2024-1196144,2024-03-12,790000.0,RUE PAPILLON,9,30.0,2,2.34674,48.87622,26333.33
2024-1196189,2024-03-12,180000.0,RUE DE DUNKERQUE,9,19.0,2,2.34557,48.88253,9473.68
2024-1196226,2024-03-12,195000.0,RUE DE CHABROL,10,20.0,2,2.35504,48.87634,9750.0
2024-1196244,2024-03-12,965000.0,BD DE STRASBOURG,10,108.0,5,2.35748,48.87418,8935.19
2024-1196245,2024-03-12,530000.0,RUE DE L OURCQ,19,84.0,4,2.37712,48.89243,6309.52
2024-1196287,2024-03-12,450800.0,RUE D HAUTPOUL,19,64.0,3,2.3887,48.88375,7043.75
2024-1196312,2024-03-12,573500.0,RUE VILLIERS ISLE ADAM,20,68.0,2,2.39829,48.86888,8433.82
2024-1196329,2024-03-12,427000.0,RUE SIMON DEREURE,18,32.0,2,2.33683,48.8884,13343.75
2024-1196352,2024-03-12,200000.0,RUE LETORT,18,28.0,1,2.34457,48.89663,7142.86
2024-1196354,2024-03-12,329187.0,RUE DE LA BIDASSOA,20,13.0,1,2.39167,48.86754,25322.08
2024-1196465,2024-03-12,395000.0,RUE DE TURENNE,3,42.0,1,2.3642,48.85844,9404.76
2024-1196547,2024-03-12,553377.0,RUE NOLLET,17,58.0,2,2.32315,48.88617,9540.98
2024-1196602,2024-03-12,425000.0,RUE LANTIEZ,17,47.0,2,2.32392,48.89462,9042.55
2024-1196797,2024-03-12,531000.0,RUE PIXERECOURT,20,68.0,3,2.39488,48.87045,7808.82
2024-1196811,2024-03-12,575590.0,RUE JOUFFROY D'ABBANS,17,43.0,3,2.3017,48.88171,13385.81
2024-1196814,2024-03-12,240000.0,RUE DE NANTES,19,39.0,2,2.38074,48.89228,6153.85
2024-1196852,2024-03-12,155000.0,RUE LEBOUTEUX,17,15.0,1,2.3154,48.88328,10333.33
2024-1196949,2024-03-12,290000.0,BD DE BELLEVILLE,20,42.0,2,2.3831,48.86769,6904.76
2024-1197042,2024-03-12,290000.0,RUE BACHAUMONT,2,13.0,1,2.3455,48.86629,22307.69
2024-1197112,2024-03-12,210000.0,RUE DE JOINVILLE,19,45.0,2,2.37868,48.89067,4666.67
2024-1213181,2024-03-12,432972.0,RUE CASSETTE,6,45.0,2,2.33113,48.85046,9621.6
2024-1213186,2024-03-12,975000.0,RUE DE LA FAISANDERIE,16,88.0,3,2.27437,48.86718,11079.55
2024-1213266,2024-03-12,265000.0,AV DU GENERAL LECLERC,14,28.0,1,2.32729,48.82619,9464.29
2024-1213327,2024-03-12,706750.0,RUE DU CHEMIN VERT,11,58.0,3,2.38471,48.86205,12185.34
2024-1213345,2024-03-12,415340.0,RUE DE CRONSTADT,15,40.0,2,2.30271,48.83463,10383.5
2024-1213351,2024-03-12,450000.0,VLA CHANEZ,16,40.0,2,2.26059,48.84742,11250.0
2024-1213406,2024-03-12,1170000.0,RUE CLAUDE BERNARD,5,80.0,4,2.34604,48.84056,14625.0
2024-1213431,2024-03-12,128000.0,RUE GUENOT,11,20.0,1,2.39222,48.85199,6400.0
2024-1213461,2024-03-12,620000.0,RUE DE PICPUS,12,61.0,3,2.39444,48.84478,10163.93
2024-1213520,2024-03-12,747058.0,RUE FREDERIC MAGISSON,15,73.0,4,2.28893,48.84181,10233.67
2024-1213523,2024-03-12,1520000.0,AV DU PDT KENNEDY,16,120.0,4,2.28442,48.85551,12666.67
2024-1213538,2024-03-12,320000.0,RUE DE LA ROQUETTE,11,31.0,1,2.37438,48.85522,10322.58
2024-1213544,2024-03-12,2260000.0,RUE DU VAL DE GRACE,5,174.0,7,2.33953,48.84114,12988.51
2024-1213560,2024-03-12,632530.0,RUE DE LA SOURCE,16,50.0,2,2.26862,48.85171,12650.6
2024-1213562,2024-03-12,328000.0,RUE CAILLAUX,13,45.0,2,2.35955,48.82256,7288.89
2024-1213563,2024-03-12,290000.0,PL PAUL VERLAINE,13,40.0,2,2.35171,48.82759,7250.0
2024-1213624,2024-03-12,550000.0,RUE DES FOSSES ST MARCEL,5,46.0,3,2.35649,48.83933,11956.52
2024-1213636,2024-03-12,870000.0,RUE DE LA GLACIERE,13,85.0,4,2.34439,48.83658,10235.29
2024-1213650,2024-03-12,320000.0,BD BEAUMARCHAIS,11,25.0,2,2.36906,48.85501,12800.0
2024-1213665,2024-03-12,642000.0,RUE VANEAU,7,51.0,2,2.31961,48.84913,12588.24
2024-1213697,2024-03-12,250000.0,RUE JACQUIER,14,33.0,1,2.31802,48.82955,7575.76
2024-1213702,2024-03-12,300000.0,RUE CHARBONNEL,13,44.0,2,2.34262,48.82207,6818.18
2024-1213722,2024-03-12,407875.0,BD DIDEROT,12,39.0,2,2.37542,48.84582,10458.33
2024-1213728,2024-03-12,154833.0,RUE BOILEAU,16,16.0,1,2.26362,48.8437,9677.06
2024-1213731,2024-03-12,248400.0,RUE DU CHATEAU,14,27.0,2,2.32218,48.834,9200.0
2024-1213742,2024-03-12,1335900.0,RUE ALFRED BRUNEAU,16,89.0,3,2.27718,48.85616,15010.11
2024-1213766,2024-03-12,416550.0,RUE DE GRENELLE,7,31.0,2,2.30615,48.8579,13437.1
2024-1213783,2024-03-12,172000.0,AV D ITALIE,13,16.0,1,2.35774,48.82309,10750.0
2024-1213789,2024-03-12,415000.0,AV DE LA REPUBLIQUE,11,44.0,2,2.37572,48.86473,9431.82
2024-1213795,2024-03-12,722000.0,RUE DE POUY,13,69.0,3,,,10463.77
2024-1213824,2024-03-12,400000.0,BD SUCHET,16,32.0,1,2.26628,48.85886,12500.0
2024-1213830,2024-03-12,1490000.0,RUE FAUSTIN HELIE,16,58.0,3,2.27656,48.85924,25689.66
2024-1213914,2024-03-12,845150.0,RUE JEANNE D ARC,13,108.0,5,2.36993,48.82924,7825.46
2024-1213931,2024-03-12,225000.0,RUE BOBILLOT,13,34.0,2,2.3474,48.82349,6617.65
2024-1213939,2024-03-12,1960000.0,RUE DUFRENOY,16,172.0,7,2.27517,48.86608,11395.35
2024-1213982,2024-03-12,378936.4,AV MOZART,16,40.0,3,2.26915,48.85383,9473.41
2024-1214008,2024-03-12,200000.0,RUE GOSSEC,12,20.0,1,2.40012,48.83855,10000.0
2024-1214069,2024-03-12,275000.0,RUE CHANZY,11,25.0,1,2.38401,48.85241,11000.0
2024-1214079,2024-03-12,230000.0,RUE DU PERE CORENTIN,14,26.0,1,2.32904,48.8246,8846.15
2024-1214095,2024-03-12,573000.0,BD DE VAUGIRARD,15,74.0,3,2.31684,48.84213,7743.24
2024-1214119,2024-03-12,235500.0,RUE DE L ABBE CARTON,14,20.0,2,2.31497,48.83015,11775.0
2024-1214142,2024-03-12,455000.0,RUE JUSSIEU,5,38.0,2,2.35353,48.84675,11973.68
2024-1214206,2024-03-12,451000.0,RUE VOLTAIRE,11,52.0,3,2.39104,48.85235,8673.08
2024-1214239,2024-03-12,145000.0,RUE DES VOLONTAIRES,15,19.0,1,2.30716,48.84199,7631.58
2024-1214273,2024-03-12,1213200.0,VLA DE LA CROIX NIVERT,15,112.0,5,2.29975,48.84559,10832.14
2024-1214278,2024-03-12,463050.0,RUE BOILEAU,16,49.0,2,2.2642,48.84579,9450.0
2024-1214393,2024-03-12,253000.0,RUE RAYMOND LOSSERAND,14,29.0,2,2.31238,48.8306,8724.14
2024-1214469,2024-03-12,300000.0,RUE DES PEUPLIERS,13,43.0,2,2.35234,48.82281,6976.74
2024-1214534,2024-03-12,1960000.0,AV HENRI MARTIN,16,210.0,5,2.27266,48.86461,9333.33
2024-1214642,2024-03-12,450000.0,RUE DES CHARTREUX,6,57.0,3,2.33552,48.84217,7894.74
2024-1221779,2024-03-12,317520.0,RUE PAUL VALERY,16,20.0,1,2.28909,48.87071,15876.0
2024-1195852,2024-03-13,673115.0,RUE DE ROCHECHOUART,9,73.0,4,2.3471,48.88047,9220.75
2024-1195869,2024-03-13,399000.0,BD BESSIERES,17,50.0,3,2.31892,48.89608,7980.0
2024-1195942,2024-03-13,1380000.0,RUE BERANGER,3,104.0,4,2.36298,48.86688,13269.23
2024-1195951,2024-03-13,809000.0,BD DE DIXMUDE,17,95.0,4,2.28438,48.8825,8515.79
2024-1195958,2024-03-13,297000.0,RUE D HAUTPOUL,19,19.0,1,2.38629,48.88643,15631.58
2024-1195967,2024-03-13,115000.0,RUE ERNESTINE,18,14.0,1,2.35475,48.89016,8214.29
2024-1196003,2024-03-13,249900.0,RUE DU POTEAU,18,31.0,1,2.34258,48.89405,8061.29
2024-1196037,2024-03-13,516350.0,RUE D HAUTEVILLE,10,56.0,2,2.35115,48.87318,9220.54
2024-1196153,2024-03-13,409200.0,RUE D AMSTERDAM,8,40.0,2,2.3267,48.87821,10230.0
2024-1196192,2024-03-13,345000.0,RUE CHANOINESSE,4,23.0,1,2.3502,48.85434,15000.0
2024-1196195,2024-03-13,94000.0,RUE SIMART,18,13.0,1,2.34694,48.89179,7230.77
2024-1196199,2024-03-13,605350.0,RUE BISSON,20,48.0,2,2.381,48.87051,12611.46
2024-1196291,2024-03-13,1068000.0,RUE BROCHANT,17,114.0,5,2.31868,48.88982,9368.42
2024-1196305,2024-03-13,200000.0,RUE DES RASSELINS,20,25.0,2,2.40765,48.85544,8000.0
2024-1196344,2024-03-13,338000.0,RUE BARON,17,42.0,3,2.32226,48.89422,8047.62
2024-1196360,2024-03-13,272000.0,RUE VERON,18,20.0,1,2.33643,48.88474,13600.0
2024-1196365,2024-03-13,244000.0,RUE EUGENE SUE,18,30.0,2,2.34799,48.89123,8133.33
2024-1196371,2024-03-13,325000.0,RUE DE MEAUX,19,36.0,2,2.37248,48.88054,9027.78
2024-1196412,2024-03-13,179000.0,RUE NOTRE-DAME DE NAZARETH,3,13.0,1,2.35548,48.86772,13769.23
2024-1196414,2024-03-13,1393250.0,AV SIMON BOLIVAR,19,115.0,5,2.38478,48.87423,12115.22
2024-1196446,2024-03-13,710000.0,RUE RAMEY,18,67.0,3,2.34529,48.89144,10597.01
2024-1196476,2024-03-13,446400.0,RUE DEODAT DE SEVERAC,17,20.0,1,2.31056,48.88585,22320.0
2024-1196490,2024-03-13,229000.0,RUE JEAN ET MARIE MOINON,10,24.0,1,2.37231,48.87436,9541.67
2024-1196499,2024-03-13,960000.0,RUE GUERSANT,17,110.0,3,2.28754,48.8825,8727.27
2024-1196552,2024-03-13,340450.0,AV GAMBETTA,20,36.0,2,2.40028,48.86749,9456.94
2024-1196574,2024-03-13,470000.0,RUE DES MOINES,17,53.0,3,2.32338,48.89281,8867.92
2024-1196599,2024-03-13,860000.0,RUE RAMEY,18,40.0,3,2.34715,48.88818,21500.0
2024-1196606,2024-03-13,525000.0,RUE VIEILLE DU TEMPLE,4,24.0,3,2.3581,48.85789,21875.0
2024-1196632,2024-03-13,1680000.0,RUE DU MAIL,2,140.0,4,2.34193,48.86685,12000.0
2024-1196685,2024-03-13,110000.0,BD DE LA VILLETTE,19,20.0,1,2.3723,48.87671,5500.0
2024-1196702,2024-03-13,354000.0,RUE VERSIGNY,18,40.0,2,2.34419,48.89486,8850.0
2024-1196789,2024-03-13,990000.0,RUE DE TRETAIGNE,18,140.0,4,2.34223,48.89254,7071.43
2024-1196790,2024-03-13,472000.0,RUE DE TRETAIGNE,18,51.0,3,2.34223,48.89254,9254.9
2024-1196835,2024-03-13,730000.0,BD DE MAGENTA,10,69.0,3,2.35974,48.8716,10579.71
2024-1196856,2024-03-13,314750.0,RUE DE MIROMESNIL,8,25.0,1,2.3155,48.87579,12590.0
2024-1196921,2024-03-13,746061.0,RUE REAUMUR,2,43.0,2,2.3464,48.86722,17350.26
2024-1197043,2024-03-13,320000.0,RUE MONTE CRISTO,20,42.0,2,2.39726,48.85621,7619.05
2024-1197084,2024-03-13,172000.0,RUE DE LA MARE,20,24.0,1,2.38776,48.87349,7166.67
2024-1197154,2024-03-13,310000.0,RUE DE LA MADONE,18,68.0,3,2.36208,48.89278,4558.82
2024-1197175,2024-03-13,98680.0,RUE DES BATIGNOLLES,17,12.0,1,2.31936,48.88618,8223.33
2024-1197875,2024-03-13,160000.0,RUE BELGRAND,20,33.0,1,2.40669,48.86437,4848.48
2024-1213280,2024-03-13,848800.0,RUE BEZOUT,14,80.0,3,2.32967,48.82874,10610.0
2024-1213324,2024-03-13,101000.0,RUE NEUVE POPINCOURT,11,15.0,1,2.37481,48.86425,6733.33
2024-1213332,2024-03-13,301824.0,RUE DE CITEAUX,12,38.0,2,2.38069,48.84908,7942.74
2024-1213349,2024-03-13,495000.0,QUAI ANDRE CITROEN,15,46.0,2,2.27676,48.8445,10760.87
2024-1213361,2024-03-13,450000.0,RUE D ASSAS,6,32.0,1,2.33166,48.84494,14062.5
2024-1213401,2024-03-13,1930300.0,RUE LALO,16,215.0,7,2.27936,48.87414,8978.14
2024-1213463,2024-03-13,160000.0,AV D ITALIE,13,21.0,1,2.35463,48.82915,7619.05
2024-1213503,2024-03-13,440000.0,RUE DE VARENNE,7,25.0,2,2.32417,48.85379,17600.0
2024-1213508,2024-03-13,184620.0,RUE DU CARDINAL LEMOINE,5,13.0,1,2.35384,48.84828,14201.54
2024-1213572,2024-03-13,914000.0,RUE DE LA COLONIE,13,93.0,4,2.35167,48.82422,9827.96
2024-1213595,2024-03-13,634000.0,BD SAINT GERMAIN,5,44.0,1,2.34774,48.85002,14409.09
2024-1213639,2024-03-13,202830.0,RUE LE BRUN,13,29.0,2,2.35419,48.83586,6994.14
2024-1213648,2024-03-13,368960.0,AV D ITALIE,13,44.0,2,2.35756,48.82796,8385.45
2024-1213703,2024-03-13,673200.0,RUE D ANKARA,16,84.0,3,2.28249,48.85492,8014.29
2024-1213716,2024-03-13,110000.0,RUE D ALESIA,14,12.0,1,2.33026,48.82762,9166.67
2024-1213793,2024-03-13,406100.0,RUE ROBERT DE FLERS,15,43.0,2,2.28452,48.84958,9444.19
2024-1213807,2024-03-13,290000.0,AV DE L ABBE ROUSSEL,16,30.0,2,2.27165,48.85056,9666.67
2024-1213808,2024-03-13,894500.0,RUE JEAN DE LA FONTAINE,16,87.0,3,2.27028,48.85045,10281.61
2024-1213827,2024-03-13,435000.0,AV DE LA REPUBLIQUE,11,43.0,1,2.38155,48.86371,10116.28
2024-1213864,2024-03-13,268000.0,RUE CHARLES FOURIER,13,31.0,1,2.35092,48.82488,8645.16
2024-1213926,2024-03-13,705000.0,RUE FALGUIERE,15,68.0,3,2.31083,48.83807,10367.65
2024-1213928,2024-03-13,316000.0,RUE DE LA CROIX NIVERT,15,25.0,2,2.29713,48.84501,12640.0
2024-1213944,2024-03-13,455000.0,AV DAUMESNIL,12,56.0,2,2.39905,48.83879,8125.0
2024-1213958,2024-03-13,306500.0,BD DE GRENELLE,15,35.0,2,2.29288,48.85032,8757.14
2024-1214017,2024-03-13,127000.0,RUE DU GENERAL RENAULT,11,14.0,1,2.37799,48.86148,9071.43
2024-1214018,2024-03-13,179000.0,RUE DU CHATEAU DES RENTIERS,13,23.0,2,2.36939,48.82616,7782.61
2024-1214042,2024-03-13,365000.0,BD DE MENILMONTANT,11,39.0,1,2.38271,48.86674,9358.97
2024-1214096,2024-03-13,463900.0,BD RICHARD LENOIR,11,38.0,3,2.37168,48.86394,12207.89
2024-1214105,2024-03-13,390500.0,RUE DU MOULIN DE LA POINTE,13,63.0,3,2.35607,48.82091,6198.41
2024-1214143,2024-03-13,387292.0,RUE DU HAMEAU,15,41.0,2,2.28758,48.8337,9446.15
2024-1214155,2024-03-13,206400.0,RUE CHARCOT,13,22.0,2,2.37107,48.83099,9381.82
2024-1214156,2024-03-13,410000.0,RUE ERNEST LACOSTE,12,39.0,2,2.40495,48.83518,10512.82
2024-1214304,2024-03-13,985000.0,AV THEOPHILE GAUTIER,16,80.0,3,2.27472,48.85115,12312.5
2024-1214345,2024-03-13,532000.0,AV DAUMESNIL,12,60.0,3,2.37354,48.84792,8866.67
2024-1214392,2024-03-13,305000.0,RUE DE TOLBIAC,13,41.0,2,2.37296,48.82874,7439.02
2024-1214626,2024-03-13,398850.0,BD FLANDRIN,16,34.0,1,2.27295,48.86574,11730.88
2024-1214789,2024-03-13,291000.0,AV DAUMESNIL,12,34.0,1,2.40487,48.83658,8558.82
2024-1214848,2024-03-13,138000.0,RUE OBERKAMPF,11,12.0,1,2.3687,48.86279,11500.0
2024-1195982,2024-03-14,97000.0,RUE NOTRE-DAME DE NAZARETH,3,11.0,1,2.35882,48.86763,8818.18
2024-1196036,2024-03-14,280000.0,RUE ORFILA,20,25.0,1,2.39947,48.86819,11200.0
2024-1196045,2024-03-14,1750000.0,RUE SAINT-DENIS,2,115.0,4,2.35142,48.86759,15217.39
2024-1196051,2024-03-14,451000.0,RUE DU TEMPLE,4,43.0,2,2.35416,48.86006,10488.37
2024-1196105,2024-03-14,1088750.0,RUE DE MAUBEUGE,10,87.0,3,2.35004,48.88007,12514.37
2024-1196130,2024-03-14,260000.0,RUE FERDINAND GAMBON,20,46.0,2,2.40695,48.85344,5652.17
2024-1196140,2024-03-14,180000.0,RUE DEODAT DE SEVERAC,17,20.0,1,2.31056,48.88585,9000.0
2024-1196146,2024-03-14,1000000.0,CITE DE TREVISE,9,62.0,4,2.3472,48.87512,16129.03
2024-1196150,2024-03-14,733400.0,RUE RAMUS,20,60.0,2,2.39933,48.86157,12223.33
2024-1196203,2024-03-14,272925.0,RUE GANNERON,18,31.0,2,2.32695,48.88595,8804.03
2024-1196230,2024-03-14,741550.0,RUE CONDORCET,9,64.0,3,2.34134,48.88017,11586.72
2024-1196232,2024-03-14,1300000.0,AV DE WAGRAM,17,102.0,4,2.30181,48.88253,12745.1
2024-1196246,2024-03-14,195535.0,RUE CUSTINE,18,20.0,1,2.34312,48.88952,9776.75
2024-1196257,2024-03-14,227000.0,RUE DE ROCHECHOUART,9,26.0,2,2.3471,48.88047,8730.77
2024-1196264,2024-03-14,370300.0,RUE BROCHANT,17,35.0,2,2.31993,48.89006,10580.0
2024-1196308,2024-03-14,911200.0,RUE DE DUNKERQUE,9,87.0,3,2.34836,48.8818,10473.56
2024-1196309,2024-03-14,570000.0,BD BERTHIER,17,66.0,2,2.30123,48.88834,8636.36
2024-1196332,2024-03-14,230000.0,RUE DES ECOUFFES,4,16.0,1,2.35906,48.85689,14375.0
2024-1196334,2024-03-14,175000.0,RUE DES ROSES,18,26.0,2,2.36229,48.89348,6730.77
2024-1196335,2024-03-14,230000.0,RUE TARDIEU,18,12.0,1,2.34259,48.88403,19166.67
2024-1196338,2024-03-14,939275.0,RUE DES DARDANELLES,17,114.0,3,2.28484,48.88194,8239.25
2024-1196390,2024-03-14,300000.0,RUE FONTAINE DU BUT,18,30.0,2,2.33973,48.89096,10000.0
2024-1196399,2024-03-14,748000.0,AV DE VILLIERS,17,72.0,3,2.30374,48.88368,10388.89
2024-1196484,2024-03-14,135000.0,RUE BROCHANT,17,23.0,2,2.31868,48.88982,5869.57
2024-1196491,2024-03-14,615000.0,RUE DU FAUBOURG SAINT HONORE,8,57.0,2,2.29904,48.87784,10789.47
2024-1196496,2024-03-14,310000.0,RUE PIXERECOURT,20,55.0,3,2.3959,48.87298,5636.36
2024-1196508,2024-03-14,950000.0,RUE D AIX,10,90.0,3,2.36932,48.87052,10555.56
2024-1196537,2024-03-14,332500.0,RUE JOSEPH DIJON,18,47.0,3,2.34634,48.89426,7074.47
2024-1196556,2024-03-14,440000.0,RUE DE L EVANGILE,18,83.0,4,2.36233,48.89159,5301.2
2024-1196583,2024-03-14,1200000.0,RUE LEMERCIER,17,105.0,5,2.32275,48.88734,11428.57
2024-1196585,2024-03-14,713000.0,PL TRISTAN BERNARD,17,73.0,3,2.29176,48.87957,9767.12
2024-1196615,2024-03-14,251895.0,RUE EMILE LEVEL,17,28.0,1,2.31797,48.89245,8996.25
2024-1196772,2024-03-14,583000.0,AV SIMON BOLIVAR,19,58.0,2,2.37459,48.87862,10051.72
2024-1196945,2024-03-14,451250.0,BD DE MENILMONTANT,20,53.0,3,2.39002,48.85874,8514.15
2024-1197045,2024-03-14,191000.0,RUE DES DAMES,17,24.0,1,2.32257,48.88421,7958.33
2024-1197127,2024-03-14,381900.0,RUE MANIN,19,50.0,2,2.39255,48.88531,7638.0
2024-1197176,2024-03-14,263000.0,RUE SAINT FARGEAU,20,37.0,2,2.40308,48.87133,7108.11
2024-1197296,2024-03-14,327570.0,BD DE CHARONNE,20,30.0,1,2.39055,48.85856,10919.0
2024-1197604,2024-03-14,119000.0,RUE DES MURIERS,20,15.0,1,2.39113,48.86472,7933.33
2024-1197778,2024-03-14,450000.0,QUAI DE LA GIRONDE,19,80.0,5,2.38462,48.89373,5625.0
2024-1213410,2024-03-14,149000.0,RUE GREGOIRE DE TOURS,6,13.0,1,2.33781,48.85362,11461.54
2024-1213412,2024-03-14,160000.0,RUE DOMBASLE,15,18.0,1,2.29681,48.8362,8888.89
2024-1213421,2024-03-14,858500.0,AV LEDRU ROLLIN,11,72.0,2,2.37675,48.85284,11923.61
2024-1213432,2024-03-14,119200.0,RUE DES GOBELINS,13,13.0,1,2.35118,48.83573,9169.23
2024-1213439,2024-03-14,1562650.0,AV DE LA BOURDONNAIS,7,141.0,3,2.30146,48.85731,11082.62
2024-1213473,2024-03-14,437000.0,VLA DE LA CROIX NIVERT,15,45.0,2,2.3005,48.84567,9711.11
2024-1213487,2024-03-14,315000.0,BD MURAT,16,35.0,1,2.26322,48.83882,9000.0
