date,cmd_id,prod_id,qte,prix,client_id,categorie
22/03/2011,547390,84050,12,"1,65",12352.0, cuisine
07-02-2011,543349,22971,6,"2,55",17774.0,cuisine
04-08-2011,562340,23291,8,"1,25",13985.0,cuisine
20/11/2011,577551,23390,4,"4,15",12395.0, jouet
02/11/2011,574071,22423,1,"12,75",12654.0,cuisine
17/10/2011,571442,22690,2,"8,25 EUR",17049.0,deco
08/03/2011,545904,85014B,3,"5,95",13468.0, jardin
06/10/2011,569921,46000S,8,"1,45",12523.0, divers
15/02/2011,544074,22808,4,"2,95",14156.0,deco
24/10/2011,572499,23272,12,"1,65",15786.0,JARDIN
24/10/2011,572499,22734,6,"2,89",15786.0,deco
06/07/2011,559096,21890,100,"2,26",12830.0,SAC
03/12/2010,537030,22438,10,"1,95",16455.0,jouet
18/08/2011,563688,15036,24,"0,83",16767.0, divers
14/01/2011,541220,22957,240,"2,55",14156.0, papeterie
27-06-2011,558113,23243,4,"4,95",14911.0,CUISINE
02/06/2011,555383,23003,8,"0,42",12517.0,SAC
25-07-2011,561094,23549,25,"0,42",12474.0, papeterie
07/12/2011,581034,22086,40,"2,55",,PAPETERIE
06-12-2011,580979,23369,16,"1,25 EUR",, papeterie
02/12/2010,C536812,22595,-144,"0,72",,divers
31-08-2011,565067,21647,6,"2,10 EUR",15856.0, sac
31/03/2011,548449,21035,6,"3,25 EUR",14911.0, cuisine
09/11/2011,575485,23243,4,"4,95",,cuisine
16/09/2011,567095,23391,4,"4,15",17049.0,DIVERS
18-08-2011,563613,85015,24,"0,65",12688.0,papeterie
02/12/2010,C536807,22501,-2,"9,95",15834.0,divers
08-09-2011,565931,20685,4,"8,25 EUR",12683.0, deco
04/10/2011,569423,22573,12,"0,85",,DECO
19-01-2011,541518,22975,12,"1,25",12451.0,cuisine
14/04/2011,550145,22725,8,"3,75",12637.0, deco
27-05-2011,554854,21592,24,"1,25",16369.0,DECO
25/11/2011,578811,23571,12,"1,65",12438.0,DIVERS
24-08-2011,564360,23189,12,"2,89",12471.0,deco
06/06/2011,555726,84380,12,"1,25",12540.0,DIVERS
23/09/2011,568095,90018C,2,"4,25 EUR",14911.0,BIJOU
17-12-2010,539351,85099C,10,"1,95",12551.0, sac
21-07-2011,560891,23207,10,"1,65",15106.0,sac
30-11-2011,579881,22730,24,"3,75",12429.0,deco
24/08/2011,564360,21232,12,"1,25",,DECO
25-07-2011,561095,21340,1,"12,75",17040.0,jardin
06/12/2011,580979,21704,12,"0,85 EUR",12362.0,sac
04/11/2011,574550,22722,3,"3,95",12484.0,CUISINE
28-08-2011,564734,22742,4,"2,95",12484.0, papeterie
29-03-2011,548160,22147,12,"1,45 EUR",16253.0,DECO
20/09/2011,567505,37495,4,"3,75",12352.0,cuisine
17/02/2011,544302,21578,6,"2,25",12654.0, sac
31-03-2011,548496,22562,60,"1,25",12678.0,JOUET
14-12-2010,538826,22274,1,"2,95",12370.0,jouet
07-07-2011,559346,23144,12,"0,83",13486.0,DECO
22/08/2011,563982,82484,8,"7,95",14397.0,DIVERS
21/10/2011,572127,21843,8,"10,95",14911.0, cuisine
22/09/2011,567878,23081,2,"8,25",16910.0,DECO
17/11/2011,576894,22579,24,"0,29",12681.0, jardin
02/12/2010,C536737,22798,-2,"2,95",15922.0,divers
24-07-2011,561077,22386,10,"2,08",17649.0,sac
26-10-2011,572887,22728,8,"3,75",12362.0,deco
07-12-2011,581006,22922,12,"0,85",14911.0,divers
14/04/2011,550191,22832,2,"10,75 EUR",,deco
05/10/2011,569652,23377,24,"0,39",15628.0, jouet
10-11-2011,575674,21638,12,"2,10",13468.0,PAPETERIE
27/10/2011,573036,21731,12,"1,65 EUR",12437.0, deco
23-09-2011,568104,23147,6,"1,45",16485.0,JARDIN
03-10-2011,569332,20727,3,"1,65",12637.0,sac
11-11-2011,575735,21326,12,"0,65",14156.0,cuisine
06-05-2011,552038,21041,48,"2,95",14156.0,divers
30/11/2011,579553,23695,12,"0,42 EUR",14156.0,papeterie
28/08/2011,564734,23298,3,"4,95 EUR",12484.0,CUISINE
06-07-2011,559070,20972,12,"1,25",13468.0,DECO
02/10/2011,569220,21917,3,"0,42",16007.0,PAPETERIE
02-08-2011,562046,47599A,6,"2,10",12378.0,sac
06-07-2011,559058,21843,2,"10,95",12407.0,CUISINE
02/12/2010,C536815,85175,-1,"0,42",14443.0,divers
06/11/2011,574682,22111,2,"4,95",14963.0, cuisine
02/12/2011,580154,21481,4,"3,75 EUR",, cuisine
20/05/2011,553935,37446,1,"1,45 EUR",15856.0,cuisine
17/08/2011,563557,22993,12,"1,25",15786.0,CUISINE
11/08/2011,563036,20972,12,"1,25",14868.0,deco
16/08/2011,563482,23256,1,"4,15",17097.0, cuisine
21-02-2011,544572,22170,4,"6,75",14639.0,deco
31-05-2011,555147,22699,6,"2,95",, cuisine
19-06-2011,557260,22077,12,"1,65 EUR",17932.0,DIVERS
08-07-2011,559362,23158,12,"2,08",12635.0, divers
20/11/2011,577502,22634,2,"9,95",12598.0,jouet
17/11/2011,577039,23501,20,"1,25",12539.0, bijou
24/10/2011,572528,22319,12,"0,65",13176.0,bijou
18/11/2011,577152,22662,10,"1,65",,SAC
12/01/2011,540972,21843,8,"10,95",12437.0,cuisine
21-09-2011,567578,23433,24,"0,83",12701.0,DECO
21/07/2011,560875,22295,12,"1,65",,deco
22/11/2011,578043,22326,6,"2,95 EUR",12474.0,DECO
11-08-2011,563071,23203,10,"2,08",17633.0, sac
18/08/2011,563709,22488,2,"1,65",15472.0,papeterie
30/11/2011,579539,22809,6,"2,95",14911.0, deco
15/06/2011,556816,POST,3,"18,00",12437.0,divers
05/04/2011,548968,22348,72,"0,85",12744.0,sac
03/12/2010,C536853,84678,-1,"2,55",14679.0,divers
10-10-2011,570255,22759,12,"1,65",17648.0, papeterie
07-01-2011,540458,21156,8,"1,95",,CUISINE
19/05/2011,553752,85152,12,"2,10",14896.0, deco
31/08/2011,564897,23296,72,"1,25",12678.0,cuisine
23-09-2011,568048,23358,6,"3,75",14911.0, cuisine
18-10-2011,571701,21232,12,"1,25 EUR",14639.0, deco
14/09/2011,566625,35815P,48,"0,38",14911.0, bijou
21-09-2011,567530,22544,24,"0,42",12390.0, jouet
05/12/2010,C537132,22761,-2,"21,95",15221.0,divers
28-03-2011,547947,22386,100,"1,65",15032.0,SAC
07/01/2011,540404,22025,12,"0,42",12947.0,papeterie
14/01/2011,541220,22957,240,"2,55",14156.0, papeterie
06/12/2010,C537402,22926,-4,"5,95",15502.0,divers
05/12/2011,580640,22757,1,"0,39",16910.0, papeterie
19-01-2011,541518,21981,48,"0,29",12451.0,DIVERS
30/09/2011,569122,23294,8,"0,83",12694.0,cuisine
23/09/2011,568104,21391,12,"0,75",16485.0,DECO
01/12/2010,C536506,22960,-6,"4,25",17897.0,divers
24/06/2011,557972,POST,2,"18,00 EUR",12500.0, divers
13/06/2011,556510,23199,10,"2,08",14911.0,SAC
03/08/2011,562210,22178,12,"1,25",13486.0,cuisine
30/11/2011,579741,85034C,1,"1,25",16910.0,JARDIN
26-06-2011,558089,23032,12,"1,65",13505.0, deco
08-03-2011,545996,47590A,2,"5,45",14367.0, cuisine
02-12-2011,580140,22645,12,"1,45",14895.0,cuisine
08/05/2011,552290,84536B,4,"0,42 EUR",,PAPETERIE
27/11/2011,578926,22952,1,"0,55",18156.0,cuisine
20-12-2010,539647,22518,1,"2,10",15460.0,JARDIN
07/06/2011,555853,22969,12,"1,45",14375.0,deco
06-09-2011,565748,21754,18,"5,45",14156.0,divers
29/07/2011,561698,22699,24,"2,55 EUR",15974.0, cuisine
20/02/2011,544452,22426,2,"3,75",14162.0,CUISINE
12/07/2011,559704,23204,10,"0,85",12669.0,sac
11/08/2011,563023,23322,6,"2,95 EUR",14639.0, deco
12-08-2011,563098,23168,24,"1,25",14911.0,DIVERS
21/11/2011,577785,22966,12,"1,25",16369.0,DIVERS
28-10-2011,573289,20712,20,"2,08",12705.0, sac
15/02/2011,543997,21981,1,"0,29",17348.0,divers
04-12-2011,580511,22726,8,"3,75",12560.0,DECO
02/12/2010,C536812,22130,-144,"0,72",16546.0,divers
03/10/2011,569332,22659,1,"1,95",12637.0, deco
06/10/2011,569901,22728,1,"3,75",12923.0,DECO
20/05/2011,553931,23162,4,"3,75",14911.0,cuisine
07-09-2011,565801,22551,12,"1,65 EUR",12685.0,CUISINE
10-10-2011,570272,22732,18,"1,25",14297.0,PAPETERIE
27-09-2011,568472,22382,10,"1,65",12517.0,SAC
18/05/2011,553686,22138,3,"4,95",14911.0,CUISINE
25-11-2011,578696,22348,12,"0,85 EUR",13985.0, sac
03-05-2011,551545,84997C,6,"4,15",12683.0,cuisine
23-06-2011,557957,22149,3,"2,10",,JARDIN
19/04/2011,550522,21829,36,"0,21",12947.0,BIJOU
09-06-2011,556186,22178,12,"1,25",14241.0, cuisine
04-04-2011,548743,22467,12,"2,55",14895.0,divers
21-01-2011,541703,20726,20,"1,65",12594.0, sac
06-12-2011,580822,20973,1,"0,65",17884.0,PAPETERIE
12-01-2011,540976,22551,12,"1,65 EUR",12652.0,CUISINE
10/06/2011,556341,21179,12,"1,25",16614.0,DECO
10-01-2011,540550,22184,2,"8,50 EUR",12539.0, cuisine
10-03-2011,546172,22624,2,"8,50 EUR",14156.0,CUISINE
17/11/2011,577061,21914,12,"1,25 EUR",14911.0,deco
22-09-2011,567878,84596G,2,"0,42",16910.0,CUISINE
18/07/2011,560360,23284,10,"6,75",12744.0, deco
29/03/2011,548160,21791,24,"1,25",16253.0,papeterie
01/08/2011,561914,85123A,6,"2,95",17676.0, deco
21/11/2011,577698,23313,2,"4,95",14963.0, cuisine
10/01/2011,540642,22977,24,"1,25",12681.0, cuisine
09-12-2010,538008,84992,24,"0,55",12683.0,CUISINE
09-02-2011,543518,21080,96,"0,64",12753.0,PAPETERIE
25-10-2011,572753,82581,25,"0,55 EUR",, deco
11-10-2011,570657,22629,12,"1,95",14911.0, jouet
14/07/2011,560041,C2,1,"50,00",14156.0,DIVERS
17-02-2011,544203,22551,12,"1,65",12362.0, cuisine
24/03/2011,547658,22665,1,"2,95",13736.0,deco
07-09-2011,565857,21174,12,"2,08",14911.0, bijou
03/10/2011,569332,23354,1,"0,83",12637.0, papeterie
02-10-2011,569220,20719,1,"0,85",16007.0,SAC
12/08/2011,563098,23207,10,"1,65",14911.0,SAC
10/06/2011,556318,23281,24,"0,83",16767.0, deco
07/04/2011,549249,22329,12,"1,65",12423.0, divers
07-09-2011,565857,23298,9,"4,95",14911.0,cuisine
01/07/2011,558714,22418,10,"0,85",17888.0,jouet
22/11/2011,577813,21136,16,"1,69",14297.0,divers
17-12-2010,539447,22666,6,"2,95",12395.0,cuisine
27/01/2011,542303,47594B,6,"1,95",12539.0,SAC
20-11-2011,577524,84360,3,"5,95",16905.0,DECO
20/01/2011,541631,22613,12,"0,85",12637.0, cuisine
28/09/2011,568650,22736,10,"1,65",13505.0,divers
18/10/2011,571671,20726,4,"1,65 EUR",16940.0, sac
10/11/2011,575728,23405,4,"4,95 EUR",14911.0,DIVERS
29/09/2011,568791,23351,12,"1,25",16650.0,papeterie
12-05-2011,552978,22748,60,"1,85",12590.0,cuisine
25/08/2011,564539,22378,5,"2,10",12715.0,DIVERS
14/12/2010,538707,22451,1,"3,35",17894.0,sac
04-12-2011,580527,22055,1,"0,39",13736.0,cuisine
14/12/2010,538826,20974,6,"0,65",12370.0,PAPETERIE
24/07/2011,561077,23236,6,"2,89",17649.0,CUISINE
18/10/2011,571705,21239,8,"0,85",12360.0,CUISINE
11/11/2011,575886,22652,4,"1,65",12517.0,DIVERS
17/10/2011,571442,23530,3,"4,95 EUR",17049.0,divers
05-08-2011,562537,23243,4,"4,95",12517.0,cuisine
24-11-2011,578331,C2,1,"50,00",14911.0,DIVERS
10-05-2011,552543,23203,10,"2,08",12399.0, sac
07-10-2011,570000,23247,12,"2,89",12420.0, cuisine
19/10/2011,571745,21169,12,"1,69",14911.0,DECO
02-08-2011,562046,23254,4,"4,15",12378.0,CUISINE
11/07/2011,559665,82483,1,"6,95",12556.0,divers
26/01/2011,542233,22383,20,"1,65",13098.0, sac
25/03/2011,547724,75049L,6,"1,25",13468.0,deco
01/07/2011,558714,16259,108,"0,08",17888.0, divers
28-09-2011,568654,72800C,6,"2,55",14911.0,deco
05/12/2011,580685,23207,10,"1,65",17676.0, sac
24-10-2011,572511,23454,4,"4,15",,deco
28-02-2011,545073,20750,4,"7,95",14036.0,divers
08/11/2011,575169,23300,12,"1,65",14367.0, cuisine
29/09/2011,568788,82483,1,"6,95",17894.0, divers
09/12/2010,538011,22457,4,"2,95",14896.0,papeterie
25-03-2011,547789,22434,8,"1,95 EUR",,jouet
17/10/2011,571461,23344,1,"2,08",16932.0, sac
17-11-2011,577061,23320,12,"2,89 EUR",14911.0, divers
08/06/2011,556102,21080,12,"0,85",13115.0,PAPETERIE
22/09/2011,567793,23169,6,"4,15 EUR",12657.0,cuisine
07-01-2011,540458,20979,16,"1,25",12501.0, papeterie
13/03/2011,546428,22565,12,"0,85",12681.0,BIJOU
01/07/2011,558647,22273,6,"2,95 EUR",14868.0,JOUET
07/01/2011,540458,22151,24,"0,42",12501.0,CUISINE
19-08-2011,563848,23285,8,"0,85",14911.0, deco
08/06/2011,555947,35923,144,"1,06",14911.0,deco
24/11/2011,578662,22150,2,"1,95 EUR",17516.0, divers
14/12/2010,538707,22059,2,"1,49",17894.0,cuisine
22/09/2011,567938,22694,6,"2,10",12704.0,DECO
10/11/2011,575504,23247,6,"2,89",14895.0, cuisine
13/10/2011,570964,23432,12,"0,83",12766.0,deco
14/12/2010,538826,21381,24,"1,69",12370.0,deco
17-08-2011,563557,22796,4,"9,95",15786.0,DECO
17/10/2011,571442,20724,10,"0,85 EUR",17049.0, sac
19-05-2011,553901,23084,6,"2,08",14911.0,JOUET
26-10-2011,572763,23294,8,"0,83",12812.0,CUISINE
02/08/2011,562046,22907,12,"0,85",12378.0, cuisine
21-04-2011,550960,22197,12,"0,85",12622.0,DECO
10-03-2011,546172,21980,24,"0,29",14156.0, divers
01-11-2011,573867,22712,12,"0,42",12674.0, papeterie
16/02/2011,544115,21063,24,"0,85",12727.0, deco
10-06-2011,556415,71053,12,"3,75",, deco
17-11-2011,577046,23570,12,"1,25",12449.0, jouet
10/03/2011,546255,84949,6,"1,65",13468.0,DECO
01/12/2010,536562,84509B,4,"3,75",13468.0, cuisine
28/09/2011,568645,23388,4,"4,15",12656.0,DIVERS
28-04-2011,551349,20761,4,"3,75 EUR",14740.0,divers
06/04/2011,549055,21899,24,"0,65",13515.0, deco
19/07/2011,560590,85053,6,"2,10 EUR",12560.0,DECO
27-02-2011,545053,85099B,6,"1,95",17516.0,sac
16/08/2011,563373,15060B,4,"3,75 EUR",12569.0,CUISINE
23/06/2011,557957,23287,1,"0,85",13969.0,deco
20/12/2010,539647,21733,2,"2,95 EUR",15460.0, deco
22-11-2011,578033,22942,4,"8,50",12656.0,deco
17/11/2011,577071,21194,3,"0,65",13969.0, papeterie
25/07/2011,561093,22077,12,"1,65",12540.0, divers
09-01-2011,540520,21929,2,"1,95",17555.0,SAC
11-05-2011,552839,22694,5,"2,10",14367.0,DECO
28-09-2011,568650,20749,2,"7,95",13505.0,divers
25/02/2011,544996,22556,12,"1,65",12474.0,cuisine
06/04/2011,549118,22957,6,"2,95",14911.0,papeterie
29-11-2011,579503,22576,5,"0,85 EUR",17097.0,DECO
23-09-2011,568095,21500,25,"0,42",14911.0,PAPETERIE
07/11/2011,574920,23256,4,"4,15",13985.0,cuisine
04-05-2011,551820,POST,2,"18,00 EUR",12645.0, divers
26/10/2011,572763,23296,8,"1,25",,CUISINE
20/09/2011,567380,47504K,12,"0,79",12620.0,jardin
12/04/2011,549906,22907,1,"0,85",14998.0,cuisine
14/12/2010,538826,22296,24,"1,65",, deco
21-07-2011,560894,23155,12,"0,83",14911.0, divers
27/10/2011,573130,23328,24,"3,39",, cuisine
07-01-2011,540469,POST,4,"28,00",12484.0,divers
20/10/2011,572086,23131,4,"4,15",13897.0,DECO
14/10/2011,571239,20682,12,"3,25",12744.0,jardin
05/12/2010,537081,22273,12,"2,95",15332.0,JOUET
19-08-2011,563808,22716,12,"0,42",12626.0,PAPETERIE
08-06-2011,555937,21988,12,"0,85",12683.0,PAPETERIE
06/10/2011,569968,23504,2,"1,25 EUR",17921.0,PAPETERIE
08/12/2010,537793,20725,2,"1,65",15032.0,SAC
05-12-2011,580640,70007,1,"0,79 EUR",16910.0,divers
03/12/2010,536990,20728,14,"1,65",12793.0,sac
10/05/2011,552543,22951,48,"0,55",12399.0, cuisine
09/02/2011,543518,20724,100,"0,72",12753.0,sac
19/04/2011,550522,21889,12,"1,25",, deco
12/01/2011,540976,84821,24,"0,21 EUR",12652.0, jardin
23/10/2011,572307,22141,11,"2,10",16905.0, jardin
16/05/2011,553208,23010,6,"14,95",12674.0,DIVERS
15/09/2011,566790,21314,24,"2,10",17679.0,cuisine
20-09-2011,567378,22698,12,"2,95",14911.0,cuisine
07/01/2011,540469,84378,4,"1,25",12484.0, deco
01/09/2011,565214,22698,24,"2,55",14911.0,CUISINE
11-11-2011,575767,47590B,2,"5,45",17348.0,CUISINE
08-12-2011,581433,23415,12,"0,39",14911.0, deco
18/08/2011,563688,20726,10,"1,65 EUR",16767.0,sac
10/10/2011,570255,23118,4,"7,50",17648.0,bijou
05-06-2011,555559,21746,12,"1,25",13862.0, jardin
01-03-2011,545301,84997D,5,"4,15",12679.0, cuisine
06-11-2011,574737,23084,6,"2,08",14868.0,JOUET
22/11/2011,578054,85123A,160,"2,55",14911.0,DECO
12-05-2011,552975,22792,12,"0,85 EUR",17932.0,DECO
14-08-2011,563230,23208,5,"1,65",15376.0,SAC
04-11-2011,574550,21625,4,"6,95",12484.0, cuisine
05/05/2011,552013,21371,12,"2,55",12451.0,DECO
22/02/2011,544657,22977,12,"1,25",14895.0,cuisine
08/06/2011,556105,22302,6,"2,55",13466.0,cuisine
11-01-2011,540824,22443,2,"7,95 EUR",12728.0,DIVERS
14/01/2011,541120,22976,12,"1,25",12490.0, cuisine
14-02-2011,543828,22196,12,"0,85",14156.0,cuisine
25/09/2011,568174,23247,1,"2,89",16261.0,cuisine
24-10-2011,572335,22737,10,"1,65 EUR",14493.0,divers
08/06/2011,555943,22029,12,"0,42",13520.0, papeterie
19-10-2011,571745,23317,4,"9,95",14911.0, deco
21/08/2011,563914,22659,12,"1,95",12518.0,deco
01/12/2010,C536383,35004C,-1,"4,65",15311.0,divers
27/01/2011,542393,35653,2,"2,95",18125.0,papeterie
10-05-2011,552695,82482,6,"2,55",16320.0,deco
22/05/2011,554083,20728,3,"1,65",18125.0,SAC
19-06-2011,557318,84712B,2,"7,95",14911.0,BIJOU
02/08/2011,562046,22779,4,"4,25",12378.0,deco
30-10-2011,573362,23247,6,"2,89",,CUISINE
20/12/2010,539607,21731,24,"1,65",,deco
17/07/2011,560251,23132,1,"5,75",17774.0,DECO
04/12/2011,580527,22847,1,"16,95",13736.0,divers
13/11/2011,575933,22086,120,"2,55",14911.0, papeterie
10-03-2011,546172,22063,6,"2,95",14156.0, cuisine
15/09/2011,566912,22993,12,"1,25",14367.0,cuisine
28/09/2011,568654,22555,12,"1,65 EUR",14911.0,cuisine
28-06-2011,558335,21658,4,"3,95",, cuisine
15/11/2011,576593,22909,2,"0,85",15720.0, cuisine
09-12-2011,581578,21497,25,"0,42",12713.0,PAPETERIE
24-08-2011,564314,21624,3,"5,95 EUR",12695.0,deco
04/03/2011,545657,22630,12,"1,95",14911.0,JOUET
11/05/2011,552839,22386,10,"2,08",14367.0,SAC
13-10-2011,571033,22910,40,"2,55",14251.0,papeterie
06/12/2011,580734,22602,24,"0,85",12766.0, deco
10/10/2011,570275,22150,40,"1,65",13098.0,DIVERS
14-11-2011,576246,23084,4,"2,08",17566.0, jouet
07-09-2011,565854,POST,4,"18,00",12490.0, divers
31-10-2011,573656,22667,6,"2,95",12417.0,deco
28-02-2011,545105,22367,8,"1,95 EUR",12598.0,CUISINE
15/09/2011,566776,22620,12,"1,45",14911.0,divers
08/08/2011,562602,22846,2,"16,95",12865.0,divers
24/11/2011,578472,22078,10,"2,10",12476.0,DECO
08-06-2011,555947,20839,12,"0,85",14911.0, deco
22-08-2011,564079,20979,16,"1,25",12627.0,papeterie
28/09/2011,568645,23388,4,"4,15",12656.0,DIVERS
11-05-2011,552826,21166,1,"2,08",14277.0, deco
12/08/2011,563169,22699,12,"2,95",14911.0, cuisine
08/11/2011,575169,23581,10,"2,08 EUR",14367.0, sac
23/09/2011,568048,85014A,3,"5,95",14911.0,jardin
18/11/2011,577312,23581,10,"2,08",17049.0,SAC
28-09-2011,568654,21739,6,"2,95",14911.0,divers
20/11/2011,577543,22384,10,"1,65",,sac
14/07/2011,560036,23202,10,"2,08",14911.0,sac
25-09-2011,568145,22722,12,"3,95",12388.0, cuisine
08-11-2011,575067,23570,12,"1,25",12583.0, jouet
14/10/2011,571188,82484,2,"7,95",,divers
26-09-2011,568221,22909,24,"0,85",14911.0,cuisine
16/09/2011,567095,84406B,4,"4,15",17049.0, cuisine
30/06/2011,558613,21972,12,"1,45",14911.0, papeterie
11/10/2011,570511,22178,36,"1,95",14397.0, cuisine
07/11/2011,574745,22579,48,"0,29",14911.0, jardin
17/11/2011,577046,22625,4,"8,50",12449.0,CUISINE
25-03-2011,547789,22961,24,"1,45",14911.0, divers
08/06/2011,556042,22149,5,"2,10",14367.0,jardin
15-03-2011,546638,22568,4,"3,75",15106.0, deco
23/02/2011,544817,21208,12,"1,65",12437.0,divers
23-09-2011,568095,21982,24,"0,29",14911.0,divers
14-12-2010,538826,22568,2,"3,75",12370.0,deco
18/03/2011,546993,22897,2,"1,45",17921.0, deco
09/03/2011,546100,22979,12,"1,45",16572.0,cuisine
26/01/2011,542233,20726,10,"1,65",13098.0,sac
24-10-2011,572528,21715,8,"2,55",13176.0,CUISINE
18/07/2011,560360,23225,48,"0,83",12744.0,DECO
10/10/2011,570388,22771,12,"1,25",14911.0, deco
07-10-2011,570009,22614,24,"0,39",14138.0,JOUET
21-09-2011,567530,16161U,25,"0,42",12390.0,papeterie
28-09-2011,568650,22979,12,"1,45",13505.0,cuisine
25/05/2011,554556,23233,25,"0,42",13098.0,PAPETERIE
25/10/2011,572567,21981,24,"0,39",12398.0, divers
21-10-2011,572218,85049E,12,"1,25 EUR",,DIVERS
21/11/2011,577698,21264,2,"1,95 EUR",14963.0, jardin
24/11/2011,578331,22698,6,"2,95",14911.0, cuisine
17/11/2011,577121,21224,10,"1,25 EUR",12681.0,DIVERS
08/06/2011,556058,22663,10,"2,08",13985.0,SAC
25-03-2011,547795,22456,1,"4,95",14536.0,PAPETERIE
18-07-2011,560300,22437,20,"0,85",14911.0,jouet
25/09/2011,568156,23400,2,"6,25",14367.0,deco
28/11/2011,579069,84969,12,"4,25",14911.0, cuisine
11/10/2011,570513,21479,24,"3,75",14952.0,CUISINE
18-10-2011,571671,21819,36,"0,39",16940.0,deco
06/12/2011,580979,23202,10,"2,08",12362.0, sac
04-03-2011,545657,22260,12,"0,85",14911.0,CUISINE
04-09-2011,565426,23306,1,"1,45",12851.0, cuisine
12/10/2011,570806,23494,10,"5,95 EUR",13115.0,DECO
20/11/2011,577543,22579,24,"0,29",17636.0, jardin
11/07/2011,559673,85130C,6,"0,79 EUR",13224.0, bijou
25/09/2011,568171,23352,12,"1,25",15312.0,papeterie
22-05-2011,554106,20727,10,"1,65",12710.0,SAC
06-11-2011,574682,21326,12,"0,65",14963.0, cuisine
18/10/2011,571559,23306,12,"1,45",14911.0,CUISINE
05/10/2011,569653,21424,6,"2,95",12451.0,DECO
24/03/2011,547658,84596E,8,"0,42 EUR",13736.0,CUISINE
14/11/2011,576246,22487,1,"9,95",, jardin
28/10/2011,573270,16225,12,"1,25",17418.0,CUISINE
08-05-2011,552262,22559,12,"1,25 EUR",14911.0,DIVERS
19/08/2011,563808,23354,12,"0,83",12626.0,PAPETERIE
12-10-2011,570829,23300,12,"1,65",,cuisine
14/08/2011,563211,22661,10,"0,85",17049.0,SAC
20-09-2011,567428,23354,12,"0,83",14911.0, papeterie
06/05/2011,552192,21843,3,"10,95",15258.0,CUISINE
20/07/2011,560635,21892,12,"1,25",12521.0,cuisine
08-05-2011,552277,20886,3,"1,95",13642.0, deco
23-09-2011,567968,22141,6,"2,10",12546.0, jardin
23/10/2011,572280,22197,6,"0,85",16007.0,deco
25-11-2011,578719,21693,6,"2,95",17348.0,deco
11-08-2011,563024,23047,2,"5,75",14639.0, papeterie
06/11/2011,574672,23512,1,"2,08",13532.0,DIVERS
09-11-2011,575195,21928,10,"2,08",16767.0,SAC
09/09/2011,566207,22535,192,"0,27",12830.0,divers
08-06-2011,556042,21558,6,"2,55",14367.0, cuisine
08-06-2011,555931,21035,6,"3,25",17828.0,cuisine
11/09/2011,566233,21666,12,"0,65",12635.0,CUISINE
28/02/2011,545105,22902,12,"2,10",,SAC
17/05/2011,553547,21096,12,"0,39",12474.0,PAPETERIE
24/10/2011,572442,21580,6,"2,25",12546.0,sac
03/12/2010,536975,22705,25,"0,42",14911.0, papeterie
25-10-2011,572753,21558,3,"2,55",15856.0, cuisine
28-08-2011,564745,22889,2,"2,10",16806.0, deco
28/11/2011,579152,21212,24,"0,55",12479.0,CUISINE
12/04/2011,549825,22303,6,"2,55",12463.0,CUISINE
08/04/2011,549316,23049,4,"8,25",12705.0, divers
16-05-2011,553348,21936,10,"2,95",14911.0, sac
06/10/2011,569844,22969,12,"1,45 EUR",12626.0,DECO
04-09-2011,565426,23252,1,"3,75",12851.0,deco
21/01/2011,541793,22195,12,"1,65 EUR",13969.0,CUISINE
02/08/2011,562046,22982,12,"1,25",12378.0,cuisine
10-05-2011,552543,20725,10,"1,65",12399.0,sac
30/06/2011,558628,21791,12,"1,25",12626.0, papeterie
01/12/2010,C536548,22244,-4,"1,95",,divers
29-09-2011,568788,23415,2,"1,65",17894.0,DECO
17/11/2011,576897,22306,12,"1,06",17828.0,cuisine
05-12-2011,580640,22754,1,"0,21",16910.0,PAPETERIE
31/07/2011,561898,16016,99999,"0,85",12456.0,divers
08/06/2011,556102,22693,24,"1,25",13115.0,CUISINE
24-03-2011,547658,37449,2,"9,95",13736.0,CUISINE
19/05/2011,553897,22969,12,"1,45 EUR",14911.0, deco
31/05/2011,555109,22072,2,"3,75",16023.0, cuisine
13/10/2011,570964,22619,4,"3,75",12766.0, jouet
06/12/2010,537387,22179,2,"6,75",13468.0, deco
10/06/2011,556455,84596F,72,"0,42",15856.0, cuisine
25-11-2011,578811,21832,24,"1,65",12438.0,DIVERS
27/05/2011,554940,20725,10,"1,65",12494.0,sac
13/01/2011,541018,48111,1,"7,95",14978.0,deco
22/08/2011,564039,21212,24,"0,55",12645.0,cuisine
01-09-2011,565218,22028,12,"0,42",12739.0,papeterie
27/01/2011,542373,21058,24,"0,85",16767.0,divers
17/08/2011,563558,71459,96,"0,72",14156.0,CUISINE
20/10/2011,572061,22750,4,"3,75 EUR",12474.0, jouet
05-12-2011,580640,22701,1,"0,79",16910.0, cuisine
22/09/2011,567899,22716,12,"0,42",14911.0, papeterie
25-07-2011,561094,POST,2,"18,00",12474.0,divers
10/03/2011,546236,22749,4,"3,75",12370.0, jouet
08/02/2011,543411,84380,12,"1,25",12576.0, divers
20-10-2011,572092,22697,1,"2,95",17125.0,cuisine
10/08/2011,562935,22423,16,"10,95 EUR",14156.0,CUISINE
17/02/2011,544203,21716,8,"2,55",12362.0, cuisine
24/11/2011,578488,22557,4,"1,65",12784.0,cuisine
09/06/2011,556114,21578,6,"2,25",12569.0, sac
22/11/2011,578093,21500,75,"0,42",14911.0,papeterie
